,user_id,loneliness_binary,satisfaction_with_life,foodbank,neighbours,close_family_or_friends,community_or_faith_group,worry_about_rent_payment,working_full_time,working_part_time,unemployed,retired,not_working_house_or_child,not_working_sick_or_disabled,student,added_food_listings,imd_decile,added_non_food_listings,msoa_usage,listing_rank,added_comments,added_stories,received_likes_comments,received_likes_stories,received_comments,given_ratings,received_ratings,donated_food_listings,donated_non_food_listings,number_of_conversations,messages_count,max_requests_month,monthly_burstiness,max_requests_month_food,max_requests_month_non_food,imd_score,income_score,employment_score,education_score,health_score,crime_score,barriers_score,living_environment_score,income_deprivation_affecting_children_score,income_deprivation_affecting_older_score,children_young_people_score,adult_skills_score,geographical_barriers_score,wider_barriers_score,indoors_score,outdoors_score,income_decile,employment_decile,education_decile,health_decile,crime_decile,barriers_decile,living_environment_decile,uc_claimants_22_pop,pc_of_pupils_taking_fsm,pct_16to24,pct_25to49,pct_50to64,pct_over65,pop_density,pct_other_lone_parent_children,pct_non_white,closeness_centrality,betweenness_centrality,degree_centrality,clustering,pagerank,dst_bus_coach_ts,dst_bus_coach_stop_street,dst_tram_metro_underground_access,dst_tram_metro_underground_platform,dst_railway_access,Population ,Average population per park or public garden or playing field,Number of flats within built up area,Number of flats in built up area with gardens,Average garden size for flats in built up area,Number of houses within built up area,Number of houses in built up area with gardens,Average garden size for houses in built up area ,embeddedness_score,gender_Female,gender_Male,gender_Non binary/ other,gender_Prefer not to say,illness_No,illness_Prefer not to say,illness_Yes,household_composition_Living on my own (NO children or children have left home),household_composition_Living on my own WITH children under 18,"household_composition_Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)","household_composition_Living with other adults that are non-family members, such as friends/ flatmates",household_composition_Living with partner/ spouse (NO children or children have left home),household_composition_Living with partner/ spouse/ older relative WITH children under 18,neighbourhood_comparison_Better,neighbourhood_comparison_Much better,neighbourhood_comparison_Much worse,neighbourhood_comparison_The same,neighbourhood_comparison_Worse,turn_to_friends_and_family_Not at all,turn_to_friends_and_family_To a large extent,turn_to_friends_and_family_To some extent,pre_payment_Don't know,pre_payment_No,pre_payment_Yes,fuel_security_label_High fuel-security,fuel_security_label_Low fuel-security,fuel_security_label_Marginal fuel-security,fuel_security_label_Very low fuel-security,household_food_security_label_High food-security,household_food_security_label_Low food-security,household_food_security_label_Marginal food-security,household_food_security_label_Very low food-security,house_desc_Buying the house on a mortgage,house_desc_Living in a night shelter/ hostel,house_desc_Living in rented accommodation arranged by the Local Authority,house_desc_Living in rented accommodation from Housing Association,house_desc_Living in student accommodation/ student halls,house_desc_Owning the house outright,house_desc_Renting from private landlord,house_desc_Temporarily living with friends and/ or family while attempting to find permanent accommodation,epc_rating_A,epc_rating_B,epc_rating_C,epc_rating_D,epc_rating_Don't know,epc_rating_E,epc_rating_F,epc_rating_G,worry_about_energy_payment_1 or 2 months,worry_about_energy_payment_Almost every month,worry_about_energy_payment_Never,worry_about_energy_payment_Some months but not every month,"income_range_Less than Â£14,900 p.a.","income_range_More than Â£58,900 p.a.",income_range_Prefer not to say,"income_range_Â£14,901- Â£24,300 p.a.","income_range_Â£24,301- Â£37,900 p.a.","income_range_Â£37,901- Â£58,900 p.a.",isolation_Hardly ever or never,isolation_Often,isolation_Some of the time,lack_companionship_Hardly ever or never,lack_companionship_Often,lack_companionship_Some of the time
486,5218228,0,6,0,0,0,0,3,1,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,2,4,0,0,17,43,5,0.285714286,3,2,14.955,0.099,0.07,13.598,-0.43,-0.026,22.947,27.387,0.126,0.115,-0.229,0.297,-0.713,2.713,0.137,0.975,6,6,6,7,6,5,4,0.063210506,0.143060296,9.19247354,35.10388083,19.86475892,14.39631517,5937.199533,15.1,22.9,0,0,0.000137558,0.2,8.72E-06,11755.73429,7261.085413,2409.658568,2401.481545,774.2220005,10248,9480.59,1299,940,235.54,2645,2632,181.45,2.75E-05,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
487,5218730,0,6,0,0,0,0,4,0,0,0,0,0,0,1,5,8,59,2,4,0,0,0,0,0,0,16,4,42,97,333,3,0.5,0,3,10.209,0.064,0.038,1.384,-0.939,0.3,29.94,20.796,0.075,0.086,-1.154,0.131,0.022,2.823,-0.088,0.657,7,9,10,9,4,3,5,0.075535513,0.133371169,6.70800451,37.99323563,14.99436302,19.68714769,3245.117822,10.2,50.8,0.150821441,0.000373678,0.002017516,0.047307893,0.000103231,4554.510386,15769.98298,1033.290374,1026.967846,1103.338818,6941,12013.2,1718,662,231.37,1377,1367,344.03,9.54E-05,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
488,5220309,0,7,0,0,0,1,4,0,1,0,0,0,0,0,0,3,1,3,2,0,0,0,0,0,1,2,0,0,7,35,2,0.25,1,2,27.022,0.226,0.121,17.35,0.387,-0.071,24.535,27.287,0.356,0.335,0.2,0.283,-0.762,3.061,-0.33,1.469,2,3,5,4,6,4,4,0.141615055,0.236111111,9.004287756,42.85373988,16.91281563,9.540257265,9105.331262,20.9,43,0.144074656,2.21E-06,0.000137558,0.033333333,1.08E-05,11843.89223,9019.466502,19.87397764,80.38434666,1146.969693,8459,7485.74,2025,1302,156.42,1465,1451,107.79,4.59E-06,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
489,5227618,0,8,0,0,0,0,4,0,1,0,0,0,0,0,0,4,0,4,2,0,0,0,0,0,0,1,0,0,3,16,1,0,0,1,25.873,0.172,0.114,8.55,0.379,0.645,28.89,30.14,0.249,0.275,-0.361,0.237,-1.313,4.046,-0.38,1.718,3,4,8,4,3,3,3,0.106521739,0.298353909,15.11705686,45.2173913,14.96655518,10.05016722,14661.87745,14.5,35.7,0,0,4.59E-05,0,8.72E-06,8088.390065,12805.66851,759.9728628,767.9894608,1355.880427,6020,23969.87,2756,1606.42,70.64,705,694,48.42,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
490,5252218,0,8,0,0,0,0,3,1,0,0,0,0,0,0,7,5,155,4,4,0,0,0,0,0,29,31,6,133,98,313,4,1,2,3,19.494,0.093,0.071,8.368,-0.694,0.529,33.031,45.508,0.09,0.218,-0.31,0.227,-1.031,4.53,0.738,1.489,6,6,8,8,3,2,1,0.158859946,0,9.473192384,44.52750847,17.33442355,9.181170424,15182.12813,18.1,38.8,0.15020264,5.25E-05,0.001673621,0.038651942,8.57E-05,8379.10314,15344.31351,409.8993361,429.7615345,189.4931009,8579,12346.49,2759,2093,155.74,826,791,113.8,6.47E-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
491,5260582,1,7,0,1,0,0,2,0,0,0,0,0,1,0,806,6,6,3,4,3,1,6,1,1,60,47,1243,4,687,1462,76,17.59655597,76,3,14.437,0.125,0.061,11.913,-0.429,-0.016,21.79,21.699,0.177,0.178,0.019,0.231,-1.157,2.78,-0.084,0.742,4,7,7,7,6,5,5,0.060728745,0.093081135,6.703977137,39.86663491,16.05144082,14.56299119,6980.7182,11.6,19.1,0.136742998,9.83E-05,0.001719474,0.082310469,0.000223492,14746.9483,1523.470203,7237.352871,7239.296597,1012.832853,8328,11172.63,1311,1175,263.94,1934,1915,222.79,0.000141531,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
492,5262014,0,8,0,0,0,0,3,1,0,0,0,0,0,0,1,3,0,4,3,0,0,0,0,0,2,2,1,0,9,30,3,0,0,3,28.641,0.224,0.115,20.466,0.049,0.896,28.751,19.208,0.322,0.291,-0.014,0.35,-0.948,3.921,-0.684,1.046,2,4,5,5,2,3,5,0.145636465,0.393333333,9.820270521,45.46044099,13.90587363,8.578840096,8554.837844,20.3,44.8,0.146682728,1.93E-05,0.000206337,0.111111111,1.06E-05,6574.44632,13193.92452,696.8974821,698.8398522,1323.300868,10304,35265.49,3832,2190,142.13,767,744,74.78,2.29E-05,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
493,2582118,0,4,1,0,0,1,2,0,0,1,0,0,0,0,0,2,0,3,4,0,0,0,0,0,12,9,0,0,42,99,14,2.178571429,14,0,41.22,0.242,0.228,29.712,0.124,0.428,39.784,33.091,0.169,0.392,0.297,0.404,-1.155,5.343,0.319,1.2,2,1,3,5,4,1,3,0.153677478,0.228843265,10.81772499,40.64869804,13.73229785,9.026952947,12246.65952,21.1,55.2,0.123652627,0.000140118,0.000504379,0.023809524,2.19E-05,10257.56315,8463.479947,2512.487653,2511.379725,925.5066063,11174,35703.68,3361,1102.78,174.18,1070,1037,124.09,1.20E-05,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
494,789428,1,7,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,7,7,0,0,104,152,28,8.701408451,28,2,28.797,0.149,0.083,11.28,-0.736,1.518,35.668,52.22,0.207,0.284,-0.237,0.266,-1.175,4.859,0.881,1.703,4,5,7,9,1,2,1,0.156672839,0.385561936,12.02107962,40.777667,16.06608745,9.984332716,3818.822068,24,50.6,0,0,0.000252189,0.127272727,8.72E-06,6647.492978,20179.12504,1056.978328,1053.572269,224.0270855,6826,15392.12,1375,935,137.28,1231,1208,133.09,3.21E-05,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
495,5208392,0,8,0,0,0,0,3,0,0,0,0,1,0,0,0,5,0,2,3,0,0,0,0,0,2,2,0,0,8,40,3,0,3,0,19.475,0.145,0.074,14.396,-0.933,0.574,29.396,27.563,0.162,0.295,-0.423,0.326,-0.943,4.01,0.077,1.066,4,6,6,9,3,3,4,0.135146328,0.157769466,11.6579238,38.96327996,15.75096632,9.262838211,8802.092707,22.9,75.2,0,0,0.000114632,0.25,8.72E-06,14073.3849,5957.175453,1621.441471,1599.31642,379.5032417,14504,31831.35,1582,1131,200.2,2961,2937,147.1,2.87E-05,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
496,5288775,0,5,0,1,1,1,3,0,1,0,0,0,0,0,359,2,109,4,4,0,0,0,0,0,7,64,203,90,375,1217,16,2.503225806,13,10,35.145,0.274,0.145,32.437,0.251,0.567,32.831,20.603,0.262,0.625,-0.392,0.488,-1.284,4.562,-0.802,1.222,1,3,3,4,3,2,5,0.159336536,0.3595866,14.1924347,47.02791954,9.711798259,5.779045332,16497.29862,20.5,68,0.167318045,0.000450231,0.004768673,0.041544681,0.000196287,7216.552668,13959.98661,751.985641,750.2702828,1341.458257,12914,13957.17,4493,2955,117.62,453,442,50.37,0.000198113,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
497,5289069,0,7,0,0,0,0,3,0,1,0,0,0,0,0,2,7,19,4,4,0,0,0,0,0,7,7,1,11,49,150,9,1.913043478,9,1,14.166,0.093,0.064,13.35,-0.614,-0.3,21.292,34.544,0.132,0.107,0.197,0.217,-0.536,2.141,0.804,0.311,6,7,6,8,7,5,2,0.070718369,0,8.165548098,38.6154611,18.04623415,13.70867512,8488.616533,11.9,17.1,0.131850675,3.55E-05,0.000550232,0.18,2.96E-05,7435.168089,9212.815289,3400.039484,3376.266236,961.0114785,7996,9165.9,1080,911,228.6,2229,2211,170.76,9.90E-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
498,5295699,0,10,0,0,0,0,4,0,0,0,0,1,0,0,37,6,3,1,4,0,0,0,0,0,20,16,41,2,67,211,3,0.2,0,3,16.317,0.112,0.084,10.076,-0.8,0.212,29.436,19.555,0.088,0.217,-0.838,0.302,-0.165,3.148,-0.372,0.855,5,5,7,9,5,3,5,0.103214682,0.151027207,13.22823008,36.03892105,15.88865624,11.94728415,6969.726071,21.9,75.1,0.134248093,3.91E-05,0.000779495,0.075757576,0.000109569,15560.26509,4479.7985,716.4466244,715.5717344,753.4069427,8075,26153.08,929,491,190.79,1665,1649,162.61,5.91E-05,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
499,5300202,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,4,3,0,0,0,0,0,3,5,0,0,17,66,4,0.4,0,4,32.04,0.193,0.117,19.528,0.011,0.86,41.241,37.988,0.214,0.278,0.061,0.331,-0.253,4.937,0.317,1.588,3,4,5,5,2,1,2,0.10174482,0.239212718,10.29443839,42.15921483,15.34351145,11.13413304,8676.588652,20,58.8,0.101995687,1.54E-05,0.000275116,0.045454545,9.20E-06,9552.480655,8925.311032,1278.864976,1278.673613,545.1105071,9230,18247.32,1283,1107.14,137.18,1934,1914,113.52,1.25E-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
500,5313228,0,10,0,0,1,0,3,0,1,0,0,0,0,0,2,6,24,2,4,0,0,0,0,0,17,10,2,17,54,123,9,1.923076923,9,4,17.245,0.082,0.07,4.214,-0.052,0.559,29.764,32.806,0.096,0.137,-0.878,0.21,-0.196,3.273,0.179,1.368,6,6,9,6,3,3,3,0.072182634,0.087037037,7.13908683,42.01636316,17.06254949,11.94246503,7512.389561,15.5,33.8,0.152029102,9.80E-05,0.001169242,0.045918367,8.57E-05,8016.853491,20075.15018,2349.814805,2370.323068,645.4668473,7489,16664.17,1390,1237,182.3,1531,1518,182.36,5.37E-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
501,5315834,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,5,14,2,4,0,0,0,0,0,10,9,0,14,36,84,5,0.636363636,5,1,18.737,0.083,0.052,15.428,-0.516,0.962,30.482,36.523,0.141,0.202,0.136,0.267,-0.457,3.794,0.829,0.454,6,8,6,8,2,3,2,0.13075578,0.208931419,9.607538372,44.07421799,13.71672819,12.67728774,6571.545047,14.3,20.6,0.114918095,1.15E-05,0.000320968,0.065934066,1.97E-05,15926.3555,7058.993976,3013.084538,3017.72044,609.4773891,10228,10054.65,3500,1680,245.6,1372,1351,246.73,2.12E-05,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
502,5316239,0,10,0,1,1,0,3,0,1,0,0,0,0,0,0,2,1,2,4,0,0,0,0,0,20,13,0,0,98,475,53,22.70149254,3,50,40.472,0.281,0.157,24.136,0.851,0.494,45.747,21.931,0.339,0.485,-0.035,0.389,0.111,4.96,-0.689,1.281,1,2,4,2,3,1,5,0.161669682,0.264593562,10.77797881,43.93900233,15.37865081,10.53243732,12072.63517,26.4,48.7,0,0,0.000894126,0.020917679,8.72E-06,8031.023039,14479.43838,561.2854812,572.9771328,1107.241143,7868,7953.64,1487,762,124.05,1313,1304,100.35,1.87E-05,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
503,5317320,0,7,0,0,1,0,2,1,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,2,2,0,0,22,67,6,0,3,3,13.182,0.109,0.055,9.051,-0.575,-2.249,33.139,19.383,0.208,0.244,0.001,0.161,-0.449,4.145,0.462,-0.868,5,8,7,8,10,2,5,0.078410311,0,10.4785774,60.53228309,11.56462585,3.759398496,9175.515166,6.6,48.1,0,0,0.000343895,0.014285714,8.72E-06,7623.868721,15183.26314,180.4100054,182.5334967,1393.798041,8030,17926.58,3851,580.85,81.25,47,38,59.24,4.91E-06,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
504,5238180,0,8,0,0,1,0,2,0,0,0,0,0,0,1,21,4,1,4,4,0,0,0,0,0,8,9,12,1,61,189,11,6.230769231,11,0,25.892,0.171,0.095,7.945,0.226,0.494,38.868,31.481,0.288,0.336,-0.807,0.271,-0.73,5.04,-0.131,1.617,3,5,8,4,3,1,3,0.143207779,0.302465596,10.01604833,48.13556122,14.33965826,8.250731615,13949.48944,20.7,37.4,0.140674433,2.78E-05,0.000619011,0.062857143,2.13E-05,6500.773652,17946.51568,954.0319204,940.5670434,320.6977451,10463,14020.07,3331,1660,135.8,925,907,77.77,3.89E-05,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
505,5328550,0,7,0,0,0,0,4,0,1,0,0,0,0,0,0,7,2,3,3,0,0,0,0,0,2,2,0,0,23,75,8,5.444444444,1,7,12.11,0.085,0.053,4.316,-1.184,0.231,28.689,23.002,0.097,0.152,-0.494,0.144,-0.341,3.318,-0.049,0.824,6,8,9,10,4,3,4,0.087104814,0,8.31693559,45.79561852,15.41387905,12.22615768,7863.910564,11.3,37.2,0.120907433,1.08E-05,0.000229263,0.055555556,1.34E-05,9383.460695,20420.05538,642.106597,632.1237454,3565.515448,7582,19184.43,1827,1320,177.59,1114,1105,192.43,1.27E-05,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
506,5332930,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,5,49,2,4,0,0,0,0,0,33,26,0,33,127,276,20,3.287671233,16,6,17.855,0.12,0.084,10.649,-0.408,0.282,19.099,36.813,0.179,0.142,-0.62,0.295,-1.023,2.148,0.624,0.989,5,5,7,7,4,6,2,0.064531473,0.091836735,9.005866498,32.99508483,19.56556207,19.1691771,5020.3057,11.3,11,0.13285924,0.000161437,0.001123389,0.090366581,8.15E-05,5336.044701,17604.05638,3330.639231,3354.107049,671.2613088,6320,7769.96,912,593,256.69,1785,1758,240.69,0.000101517,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
507,5337463,0,8,0,0,0,0,3,1,0,0,0,0,0,0,3,6,59,3,4,0,0,0,0,0,75,50,2,46,173,677,15,2.872727273,1,15,15.947,0.097,0.059,5.356,-0.992,0.49,35.161,27.52,0.097,0.216,-0.754,0.223,-0.515,4.493,0.082,1.057,6,7,9,9,3,2,4,0.146480824,0.202219482,12.05090468,43.87498918,15.54843736,10.78694485,12100.34106,16.5,46.5,0.164297398,0.000779744,0.003117979,0.020315904,0.000104334,7595.967928,19628.81953,769.2881064,738.523474,1132.63111,11533,63549.51,3328,2819,170.3,1007,999,195.73,6.33E-05,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
508,5337838,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,8,5,2,3,0,0,0,0,0,3,1,0,1,16,31,6,1.181818182,5,1,8.775,0.054,0.039,9.547,-0.759,0.125,22.162,17.872,0.079,0.095,-0.758,0.29,-0.517,2.291,-0.338,0.657,8,9,7,9,5,5,6,0.082645868,0.079646018,8.909554522,37.01814909,16.91915404,20.15899205,2041.65792,10.7,14.8,0.112690655,3.07E-05,0.000160484,0.023809524,1.04E-05,3919.948313,19847.84384,5555.63639,5578.833602,547.0666477,6521,9118.69,1705,1117,250.01,1512,1486,346.38,3.82E-06,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
509,5361017,0,7,1,0,0,0,3,0,1,0,0,0,0,0,0,9,0,2,3,0,0,0,0,0,2,1,0,0,19,32,13,8.3125,13,1,6.397,0.042,0.039,7.544,-1.078,-0.597,15.509,25.502,0.048,0.091,-1.177,0.282,-1.098,1.424,0.18,0.725,9,9,8,9,8,7,4,0.044935597,0.085239085,7.757611241,34.95316159,19.3793911,17.27166276,5279.33638,12,11.6,0,0,0.000160484,0.119047619,8.72E-06,4906.666013,17636.27572,3328.945926,3352.447949,774.6475895,6872,9289.87,351,325,204.22,2340,2333,190.75,1.91E-05,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
510,5373976,0,5,1,1,1,1,2,0,0,0,0,1,0,0,0,3,0,4,3,0,0,0,0,0,6,3,0,0,19,62,6,1.619047619,0,6,29.96,0.183,0.103,19.614,0.392,0.655,38.29,34.33,0.406,0.342,0.443,0.267,-0.167,4.52,-0.078,1.771,3,4,5,4,3,1,2,0.106337436,0.180995475,23.6679153,43.51349285,10.87837321,7.835792371,14488.19125,19.5,38,0.126645351,8.59E-07,0.000275116,0.007575758,9.24E-06,1109.422138,17677.261,943.6822527,967.8685453,440.4132539,12909,11354.22,4304,2353,81.76,828,783,50.1,2.08E-06,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
511,5374125,0,8,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,4,2,0,0,0,0,0,0,1,0,0,5,7,1,0,0,1,27.77,0.184,0.104,17.016,0.302,0.914,27.135,32.763,0.246,0.334,0.069,0.3,-1.685,3.851,-0.306,1.843,3,4,5,4,2,3,3,0.097090044,0.31561086,10.34956076,46.99853587,14.11969253,9.44363104,9632.271185,14,34.5,0,0,0.000114632,0,8.72E-06,6094.920143,13586.42112,753.4113681,733.6550209,1359.431942,10844,19973.32,2899,2317,107.05,1274,1229,65.43,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
512,1169323,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,4,2,0,0,0,0,0,1,1,0,0,3,8,2,0,2,0,14.777,0.128,0.066,9.364,-0.654,-0.789,21.21,35.13,0.23,0.208,-0.03,0.185,-1.856,2.792,0.281,1.404,4,7,7,8,9,5,2,0.078705882,0,16.02352941,46.22352941,14.52941176,10.14117647,8472.709381,11.1,30.6,0,0,4.59E-05,0,8.72E-06,1484.903653,19754.26152,785.3713764,789.2890368,946.5912196,8180,20839.95,3754,2018.92,93.53,414,388,108.9,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
513,5299870,0,8,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,2,3,0,0,45,110,17,5.767676768,17,0,30.706,0.228,0.106,14.362,0.122,0.95,35.614,31.775,0.352,0.629,-0.663,0.342,-1.212,4.862,0.175,1.29,2,4,6,5,2,2,3,0.174537634,0.292364367,12.15483871,46.15053763,10.65806452,6.408602151,17375.2345,21.3,72,0,0,0.000229263,0.166666667,8.72E-06,7971.701931,12607.62699,367.0751026,396.9685573,1050.555194,11424,10944.44,4076,2766,152.31,409,402,63.99,3.82E-05,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
